session_id,variant,click,detail_view,save,contact
116834,control,0,0,0,0
305803,control,0,0,0,0
235849,control,0,0,0,0
484224,control,1,0,0,0
402487,control,1,1,0,0
195525,treatment,1,1,0,0
615890,control,1,1,0,0
914359,control,1,1,0,0
773740,control,1,1,0,0
390394,control,1,1,0,0
406592,treatment,1,1,0,1
212786,treatment,0,0,0,0
858552,treatment,0,0,0,0
320128,control,0,0,0,0
111224,treatment,1,1,0,0
707702,treatment,1,1,0,0
453328,treatment,1,1,0,0
636592,control,1,1,0,0
292660,treatment,0,0,0,0
625866,treatment,1,0,0,0
126315,treatment,0,0,0,0
993943,treatment,1,1,1,0
909809,control,1,1,0,0
127541,treatment,1,1,0,0
197342,control,1,1,0,0
117943,treatment,1,1,0,0
863424,control,0,0,0,0
763248,control,0,0,0,0
289926,control,1,1,0,0
301183,treatment,1,1,0,0
759216,control,0,0,0,0
322895,treatment,0,0,0,0
714040,treatment,1,1,0,1
410782,control,0,0,0,0
309770,control,0,0,0,0
352258,control,1,1,0,0
892251,treatment,1,1,0,0
726460,treatment,0,0,0,0
588459,control,0,0,0,0
350211,control,1,1,0,1
664360,treatment,1,0,0,0
211065,treatment,1,0,0,0
816373,treatment,0,0,0,0
753364,treatment,1,1,0,0
521436,control,1,0,0,0
550462,control,0,0,0,0
360084,control,1,1,0,0
454416,control,0,0,0,0
187659,control,0,0,0,0
240765,control,0,0,0,0
492526,control,0,0,0,0
723406,treatment,1,1,1,0
768738,treatment,0,0,0,0
808577,treatment,1,1,0,0
770015,treatment,0,0,0,0
688409,control,1,0,0,0
439197,treatment,0,0,0,0
756683,control,1,1,0,1
452260,treatment,1,1,1,0
148989,control,0,0,0,0
324701,treatment,1,1,1,0
699274,control,1,1,0,0
122974,control,1,1,0,0
564718,treatment,1,1,0,0
917149,control,1,1,0,0
491206,treatment,1,0,0,0
542567,treatment,1,1,0,0
691529,treatment,1,1,0,0
390661,treatment,0,0,0,0
873979,treatment,1,0,0,0
609972,control,0,0,0,0
971195,treatment,1,0,0,0
790324,treatment,1,1,0,0
525243,treatment,1,1,1,1
429813,control,1,0,0,0
604933,treatment,1,1,0,0
102578,treatment,1,1,0,0
876254,treatment,0,0,0,0
551251,control,1,1,0,0
630839,control,0,0,0,0
557900,control,0,0,0,0
755052,treatment,0,0,0,0
153768,treatment,1,1,0,0
595112,control,1,1,0,1
430260,control,1,0,0,0
556727,control,0,0,0,0
417534,control,0,0,0,0
492895,treatment,1,1,0,0
305095,treatment,0,0,0,0
369257,control,1,1,0,0
529235,treatment,1,0,0,0
445218,control,0,0,0,0
194092,treatment,1,1,1,0
673972,control,1,0,0,0
858791,control,1,1,0,0
625175,control,1,1,0,1
578408,treatment,1,1,0,0
741901,treatment,1,1,0,0
774176,treatment,0,0,0,0
464045,control,1,1,0,0
255467,control,1,0,0,0
540867,control,1,0,0,0
236597,treatment,1,1,0,1
864276,control,0,0,0,0
291651,treatment,1,1,0,0
557260,treatment,1,0,0,0
426287,treatment,1,1,1,0
196254,control,1,1,1,0
579754,control,1,1,0,0
824376,control,0,0,0,0
907422,treatment,1,1,1,0
197113,treatment,1,1,0,0
279138,control,0,0,0,0
272243,control,1,1,0,0
158270,treatment,0,0,0,0
905488,treatment,0,0,0,0
431712,control,1,1,0,0
951801,treatment,1,1,0,0
550904,control,1,1,1,0
209578,control,1,1,0,0
473071,treatment,1,1,0,0
867315,treatment,1,1,1,0
810515,treatment,1,0,0,0
781637,control,1,0,0,0
238497,treatment,1,0,0,0
571644,control,1,1,0,0
382374,control,1,1,0,0
640967,treatment,1,0,0,0
402636,control,1,1,0,0
181845,treatment,1,1,0,1
422236,treatment,1,0,0,0
759843,control,1,1,0,0
262922,control,0,0,0,0
330872,control,0,0,0,0
733863,control,1,1,0,0
576703,treatment,1,1,1,0
384561,treatment,1,1,0,0
459591,control,1,0,0,0
121834,control,0,0,0,0
757335,treatment,0,0,0,0
759492,treatment,1,1,0,0
435078,control,1,1,0,0
628566,control,1,0,0,0
147395,treatment,0,0,0,0
959893,control,1,0,0,0
769193,control,1,0,0,0
235237,treatment,0,0,0,0
944012,treatment,1,0,0,0
706671,treatment,1,1,0,0
219925,treatment,1,0,0,0
329080,treatment,1,1,1,0
669534,control,1,1,0,0
789057,control,0,0,0,0
806398,control,0,0,0,0
533657,control,1,1,0,1
926871,treatment,1,1,0,0
173454,treatment,1,1,0,0
169447,treatment,0,0,0,0
581680,treatment,0,0,0,0
409114,control,1,0,0,0
366556,control,1,0,0,0
133485,treatment,0,0,0,0
117041,treatment,1,0,0,0
363356,treatment,1,1,0,0
849293,treatment,1,1,0,0
696259,treatment,1,1,0,0
606804,treatment,1,0,0,0
749438,control,1,1,0,0
821653,treatment,0,0,0,0
795030,treatment,0,0,0,0
891968,control,0,0,0,0
769631,treatment,1,0,0,0
851653,control,1,1,1,0
957540,treatment,0,0,0,0
191342,control,1,0,0,0
979517,treatment,1,1,0,0
553007,control,1,1,0,0
810581,treatment,0,0,0,0
678919,control,0,0,0,0
192124,control,0,0,0,0
668923,control,0,0,0,0
236197,treatment,0,0,0,0
148260,control,1,1,0,0
137861,control,1,1,0,1
711800,treatment,1,1,0,0
392443,treatment,1,1,1,0
245920,treatment,1,1,0,0
459181,control,0,0,0,0
304574,treatment,1,1,0,0
906578,control,1,1,1,0
478232,control,1,0,0,0
196590,treatment,1,1,0,0
248114,treatment,0,0,0,0
319237,treatment,1,1,0,0
637887,control,0,0,0,0
831960,control,1,0,0,0
809662,control,1,1,1,0
936921,treatment,1,0,0,0
975492,control,1,1,0,1
933689,control,0,0,0,0
180431,control,1,1,0,0
917018,treatment,0,0,0,0
326856,control,0,0,0,0
111416,treatment,1,1,1,1
326222,treatment,0,0,0,0
436565,control,1,1,0,0
759687,treatment,1,0,0,0
748312,control,1,1,0,0
643928,treatment,1,1,1,0
341095,treatment,0,0,0,0
191964,control,1,1,0,0
915491,treatment,0,0,0,0
212542,control,1,0,0,0
756223,treatment,0,0,0,0
215937,treatment,0,0,0,0
539919,control,0,0,0,0
666466,control,1,1,0,0
687715,control,1,1,0,0
500577,control,0,0,0,0
279218,control,1,0,0,0
283126,control,0,0,0,0
260280,control,1,1,0,0
432486,treatment,0,0,0,0
826279,control,1,1,0,0
408738,control,1,0,0,0
633974,treatment,1,1,0,1
671630,control,1,1,0,0
331712,control,0,0,0,0
182287,control,1,0,0,0
837691,treatment,1,1,0,1
152245,treatment,0,0,0,0
903169,control,1,0,0,0
814269,treatment,1,1,0,0
875726,treatment,0,0,0,0
983107,treatment,1,1,0,0
838618,treatment,1,1,0,1
706536,treatment,1,0,0,0
928885,control,1,1,1,0
534139,control,1,0,0,0
778760,control,0,0,0,0
111021,treatment,1,1,0,0
329348,treatment,0,0,0,0
772481,treatment,0,0,0,0
564119,treatment,0,0,0,0
736074,control,1,1,0,1
663948,treatment,1,1,1,0
924043,treatment,1,1,0,0
847266,treatment,0,0,0,0
191414,treatment,0,0,0,0
532275,treatment,0,0,0,0
102668,control,1,1,0,0
497454,treatment,0,0,0,0
619978,control,1,1,0,0
678511,treatment,0,0,0,0
759526,treatment,1,0,0,0
917462,control,1,0,0,0
624925,treatment,1,0,0,0
102641,control,0,0,0,0
747208,control,1,0,0,0
210481,control,1,1,0,0
832034,treatment,0,0,0,0
895394,treatment,1,1,1,0
458755,treatment,0,0,0,0
761162,control,1,1,0,0
369782,treatment,0,0,0,0
278830,treatment,0,0,0,0
545384,control,0,0,0,0
202014,control,1,1,0,0
345817,control,0,0,0,0
620359,treatment,1,1,0,0
453909,treatment,1,1,0,0
447301,treatment,1,1,1,0
214769,control,0,0,0,0
761349,treatment,1,1,0,0
630795,control,0,0,0,0
347268,control,0,0,0,0
105165,treatment,0,0,0,0
747429,control,0,0,0,0
147572,treatment,0,0,0,0
627994,control,0,0,0,0
220923,treatment,1,1,0,0
196147,control,0,0,0,0
169650,treatment,1,1,0,0
364461,control,1,1,0,0
465120,control,1,1,0,1
587130,treatment,0,0,0,0
179859,control,1,1,0,0
143871,treatment,1,0,0,0
583996,treatment,1,1,0,0
180286,control,1,1,0,0
867640,control,1,1,0,0
543638,treatment,1,1,0,0
486758,treatment,1,1,0,0
293837,treatment,1,1,0,0
251475,treatment,1,1,1,0
474799,treatment,0,0,0,0
661771,control,1,0,0,0
467094,treatment,0,0,0,0
325041,treatment,1,1,1,0
896523,control,1,1,0,0
942423,control,1,0,0,0
839511,control,0,0,0,0
305240,control,0,0,0,0
641252,treatment,1,1,0,0
152473,control,1,1,1,0
526359,control,0,0,0,0
319073,control,0,0,0,0
497017,treatment,0,0,0,0
639735,treatment,0,0,0,0
499705,control,1,1,0,0
978351,control,0,0,0,0
919928,treatment,1,1,1,0
523781,treatment,0,0,0,0
667685,control,0,0,0,0
300883,control,0,0,0,0
418076,control,1,1,0,0
921623,control,1,1,1,0
160235,treatment,0,0,0,0
937960,treatment,1,1,0,0
536144,control,1,1,1,0
139401,treatment,1,1,0,1
757607,control,1,1,0,0
323927,treatment,1,1,1,0
286846,treatment,1,1,0,1
242120,control,1,0,0,0
781695,control,0,0,0,0
760934,treatment,0,0,0,0
156312,control,1,0,0,0
187479,control,1,1,0,0
455928,treatment,1,1,1,0
677248,treatment,1,1,0,0
852114,control,0,0,0,0
872725,treatment,0,0,0,0
359227,control,1,1,0,0
875626,treatment,1,0,0,0
699710,treatment,1,1,0,1
294742,treatment,0,0,0,0
137299,control,1,1,0,0
986473,treatment,1,1,0,0
138465,treatment,1,1,0,0
853709,control,1,1,0,0
401931,control,1,1,0,1
269731,control,1,0,0,0
908876,control,0,0,0,0
522131,control,0,0,0,0
288571,treatment,0,0,0,0
674401,control,1,0,0,0
917400,control,1,0,0,0
281168,treatment,1,1,1,1
386302,control,1,1,0,0
600990,treatment,1,0,0,0
584713,control,1,1,0,0
390774,treatment,0,0,0,0
103919,treatment,0,0,0,0
794186,treatment,1,1,0,0
508197,control,0,0,0,0
159768,treatment,1,0,0,0
603960,control,0,0,0,0
242083,control,1,0,0,0
212879,control,1,0,0,0
553783,treatment,0,0,0,0
580695,control,0,0,0,0
332026,treatment,0,0,0,0
960399,control,1,1,1,1
136022,control,1,1,0,0
196565,treatment,1,1,0,0
860066,control,0,0,0,0
975979,treatment,0,0,0,0
751694,control,1,1,1,0
927891,treatment,0,0,0,0
832957,treatment,1,0,0,0
351979,control,1,1,0,0
563144,control,0,0,0,0
918537,treatment,1,0,0,0
421718,treatment,1,1,0,0
408282,control,1,1,0,0
599239,control,1,1,0,0
961589,treatment,0,0,0,0
174254,treatment,1,1,0,1
122235,control,0,0,0,0
921008,control,0,0,0,0
797530,control,1,1,0,0
226827,control,1,0,0,0
173711,treatment,1,0,0,0
830136,control,1,1,0,0
776138,treatment,1,1,0,0
131935,control,0,0,0,0
999762,control,1,0,0,0
923868,treatment,0,0,0,0
345676,treatment,1,0,0,0
122264,treatment,1,1,1,0
543043,control,0,0,0,0
766590,treatment,1,0,0,0
344215,treatment,1,0,0,0
742254,control,0,0,0,0
470925,control,1,0,0,0
823135,control,1,0,0,0
912059,control,0,0,0,0
865034,treatment,0,0,0,0
750462,control,1,1,0,0
588827,treatment,0,0,0,0
511731,treatment,1,1,0,0
714897,treatment,0,0,0,0
497082,treatment,0,0,0,0
756210,control,0,0,0,0
864515,control,1,1,1,0
518850,control,1,1,0,0
277071,treatment,1,1,0,0
659200,control,0,0,0,0
157187,treatment,1,1,0,1
106550,control,1,0,0,0
320095,control,0,0,0,0
307372,control,1,0,0,0
519573,treatment,1,1,0,0
260669,treatment,0,0,0,0
984681,control,1,1,0,0
714803,treatment,1,0,0,0
915877,treatment,1,1,0,1
436274,control,0,0,0,0
464105,treatment,1,1,1,0
339369,treatment,0,0,0,0
483252,control,0,0,0,0
473630,treatment,1,1,0,1
621784,control,0,0,0,0
902177,treatment,0,0,0,0
429196,control,1,0,0,0
549830,treatment,0,0,0,0
988892,control,0,0,0,0
355660,treatment,1,1,0,1
170621,treatment,0,0,0,0
496909,treatment,0,0,0,0
309041,treatment,0,0,0,0
912557,treatment,0,0,0,0
243542,control,1,1,1,0
874458,control,1,0,0,0
201095,control,0,0,0,0
232067,treatment,1,1,0,0
425267,control,1,1,0,0
797212,treatment,0,0,0,0
892611,treatment,1,0,0,0
258484,control,1,0,0,0
754391,control,1,0,0,0
649928,control,0,0,0,0
389150,control,1,1,0,1
714568,control,1,0,0,0
198474,control,0,0,0,0
480521,treatment,0,0,0,0
461186,treatment,1,1,0,1
311541,control,1,1,0,0
611466,control,1,0,0,0
707525,control,1,1,1,0
461735,treatment,0,0,0,0
564833,treatment,0,0,0,0
800563,control,1,1,0,1
628324,control,1,1,0,0
301144,treatment,1,1,0,0
981001,treatment,1,0,0,0
929661,control,0,0,0,0
841483,treatment,0,0,0,0
878171,control,1,0,0,0
695158,control,1,0,0,0
320916,treatment,0,0,0,0
381729,treatment,1,1,1,0
132681,control,0,0,0,0
501983,treatment,1,1,0,0
331268,control,1,1,0,0
891913,treatment,1,1,1,0
411519,control,1,1,1,0
533638,treatment,0,0,0,0
169184,treatment,1,0,0,0
834581,control,0,0,0,0
852507,treatment,1,1,0,0
315733,treatment,1,0,0,0
778896,treatment,0,0,0,0
236299,control,1,0,0,0
639046,treatment,0,0,0,0
171047,treatment,1,1,1,0
208354,control,0,0,0,0
914702,treatment,1,1,0,0
970649,control,1,1,1,0
795521,control,0,0,0,0
520656,treatment,1,1,0,0
668792,treatment,1,1,1,0
978243,treatment,1,1,0,0
250790,control,0,0,0,0
970414,treatment,1,0,0,0
245748,control,0,0,0,0
911672,control,1,1,0,0
354447,control,1,1,0,0
461912,treatment,1,1,0,0
506053,treatment,1,1,0,1
437956,treatment,0,0,0,0
398617,treatment,0,0,0,0
900527,control,1,1,1,0
827808,treatment,1,1,1,0
817998,control,1,1,0,0
100435,control,1,1,0,0
667588,control,1,1,0,0
563148,treatment,0,0,0,0
509229,treatment,1,1,0,0
156248,treatment,1,0,0,0
707905,control,1,0,0,0
910910,control,1,0,0,0
670706,treatment,1,1,1,0
898635,control,1,1,0,1
961206,treatment,1,1,0,0
946173,treatment,0,0,0,0
737776,control,0,0,0,0
486113,treatment,1,1,0,1
920618,treatment,1,1,0,0
639056,control,1,1,1,1
600281,treatment,0,0,0,0
467608,control,1,1,0,0
829116,treatment,1,1,0,0
324338,treatment,1,1,1,1
566395,treatment,1,1,0,0
963666,treatment,0,0,0,0
674080,control,1,1,0,0
439076,treatment,0,0,0,0
407314,control,1,0,0,0
385729,treatment,0,0,0,0
606492,treatment,1,0,0,0
729010,control,0,0,0,0
434167,control,1,1,0,0
170311,treatment,0,0,0,0
685808,treatment,1,1,0,0
888417,control,0,0,0,0
301424,control,0,0,0,0
177759,control,0,0,0,0
939751,treatment,0,0,0,0
183949,control,1,1,0,0
762565,treatment,1,1,1,0
711324,control,0,0,0,0
722762,treatment,0,0,0,0
945863,control,1,0,0,0
839751,treatment,1,1,0,0
836454,control,1,1,0,0
156183,treatment,1,1,1,0
859639,treatment,1,1,0,0
445309,control,1,0,0,0
107769,treatment,1,1,0,0
633277,treatment,0,0,0,0
947522,control,1,0,0,0
749665,treatment,1,1,0,1
244811,treatment,0,0,0,0
204323,control,1,0,0,0
515167,control,1,0,0,0
178468,control,1,1,0,0
329697,treatment,1,0,0,0
886202,treatment,1,1,0,0
418615,control,1,1,0,0
808407,treatment,1,1,0,0
142028,treatment,1,1,1,0
811675,treatment,0,0,0,0
960483,treatment,1,1,0,0
218020,treatment,1,0,0,0
667342,treatment,1,1,0,0
764196,control,1,1,0,0
234916,treatment,0,0,0,0
372047,control,0,0,0,0
143640,control,1,1,1,0
616936,control,1,1,0,0
894926,treatment,1,1,1,0
179770,treatment,0,0,0,0
513360,control,1,1,0,0
875127,control,1,0,0,0
254458,control,0,0,0,0
340192,treatment,0,0,0,0
473599,control,1,1,0,0
755695,treatment,0,0,0,0
708086,control,1,1,0,0
521083,control,1,1,0,0
134620,control,0,0,0,0
629043,control,1,0,0,0
593520,treatment,1,1,0,0
473347,control,1,1,0,0
793366,control,0,0,0,0
107788,control,0,0,0,0
446193,control,0,0,0,0
957100,control,0,0,0,0
412264,control,0,0,0,0
650820,treatment,1,1,0,1
118909,treatment,0,0,0,0
446410,control,1,1,0,0
884475,control,1,1,0,0
625037,treatment,0,0,0,0
378193,control,1,0,0,0
754033,control,0,0,0,0
600015,control,0,0,0,0
365059,control,1,1,1,1
590258,treatment,0,0,0,0
761316,control,1,0,0,0
947841,treatment,1,1,0,0
840624,control,1,1,0,1
500795,control,1,0,0,0
239299,treatment,1,1,0,1
702533,control,1,1,0,0
251005,treatment,0,0,0,0
842901,control,1,1,0,0
995313,treatment,1,1,0,0
680165,control,0,0,0,0
117817,treatment,1,1,0,0
345248,control,1,1,0,1
493296,treatment,1,1,1,0
928894,control,0,0,0,0
187425,treatment,1,1,0,0
833603,control,0,0,0,0
808023,treatment,0,0,0,0
679618,control,0,0,0,0
315934,control,1,1,0,0
229524,control,0,0,0,0
339298,control,0,0,0,0
124759,control,0,0,0,0
481485,treatment,1,0,0,0
256819,treatment,1,1,0,1
593562,control,0,0,0,0
412583,treatment,1,1,0,0
603388,treatment,0,0,0,0
267400,control,1,1,0,0
369937,treatment,1,1,1,0
962042,treatment,0,0,0,0
411577,treatment,1,1,0,0
563462,control,0,0,0,0
618345,treatment,0,0,0,0
604381,control,1,1,0,0
469056,control,1,0,0,0
247772,control,1,1,1,0
209795,treatment,1,1,1,0
119347,treatment,0,0,0,0
612982,treatment,1,1,0,0
324028,treatment,1,1,0,0
611789,control,0,0,0,0
384127,control,0,0,0,0
706884,control,1,1,0,1
723716,control,1,1,0,1
438162,treatment,0,0,0,0
330489,treatment,1,1,0,0
560724,control,0,0,0,0
766500,control,1,0,0,0
173303,control,1,0,0,0
710430,control,0,0,0,0
923914,treatment,1,1,1,0
486446,treatment,1,1,0,0
291789,treatment,0,0,0,0
828557,control,0,0,0,0
500359,control,0,0,0,0
731539,control,1,1,0,0
865624,treatment,0,0,0,0
219559,treatment,1,1,0,0
853060,control,1,1,0,0
752900,treatment,1,1,0,1
755288,control,1,1,0,0
988572,treatment,1,1,1,0
451373,treatment,1,0,0,0
540572,treatment,1,0,0,0
481306,treatment,0,0,0,0
655306,control,0,0,0,0
750160,control,0,0,0,0
361498,control,1,1,0,0
223371,control,0,0,0,0
362827,treatment,1,1,0,0
265815,treatment,0,0,0,0
559055,control,1,1,0,0
505405,treatment,0,0,0,0
413248,control,0,0,0,0
730501,control,1,1,0,0
333380,control,1,0,0,0
613969,control,1,1,0,0
961420,control,1,0,0,0
304005,control,1,0,0,0
150182,control,0,0,0,0
499042,treatment,0,0,0,0
284575,control,0,0,0,0
502602,control,1,1,1,0
730311,control,0,0,0,0
930751,treatment,1,1,0,0
698249,control,1,1,0,0
373256,treatment,0,0,0,0
690316,treatment,1,1,1,1
308082,treatment,0,0,0,0
216702,treatment,1,0,0,0
566781,control,0,0,0,0
156686,control,1,1,0,0
145284,control,0,0,0,0
206840,treatment,1,1,1,0
761246,control,1,1,0,0
484459,control,1,1,0,0
698280,treatment,1,1,1,0
291991,control,0,0,0,0
129415,treatment,0,0,0,0
249128,treatment,1,1,0,0
185567,control,1,1,0,0
647060,control,1,0,0,0
141388,control,0,0,0,0
676602,treatment,0,0,0,0
442460,treatment,1,1,0,0
326536,treatment,1,1,0,0
479742,treatment,1,1,0,0
698469,treatment,0,0,0,0
911356,control,1,0,0,0
148221,control,0,0,0,0
927813,treatment,1,1,0,1
979306,control,1,1,0,0
336009,control,1,0,0,0
276813,treatment,1,1,1,0
705307,control,1,1,0,0
903397,treatment,0,0,0,0
266502,treatment,1,1,0,1
842632,control,1,0,0,0
262879,treatment,0,0,0,0
640254,control,1,1,1,0
628546,control,1,1,0,0
369067,control,1,0,0,0
323535,control,1,1,0,0
733150,control,0,0,0,0
125605,control,0,0,0,0
343545,control,1,1,0,1
132868,control,0,0,0,0
175111,treatment,1,1,1,0
146210,treatment,0,0,0,0
356385,control,1,1,0,0
642418,control,0,0,0,0
196550,control,1,1,0,0
776235,control,0,0,0,0
293980,treatment,0,0,0,0
704451,treatment,0,0,0,0
648329,control,0,0,0,0
497659,control,0,0,0,0
895912,control,1,1,0,0
154012,treatment,1,0,0,0
554699,control,0,0,0,0
890602,treatment,0,0,0,0
857812,treatment,0,0,0,0
615357,control,0,0,0,0
581345,treatment,0,0,0,0
657093,treatment,0,0,0,0
534941,treatment,1,1,0,0
800197,control,1,1,0,0
798784,control,0,0,0,0
104806,treatment,0,0,0,0
268683,treatment,1,1,0,0
621270,treatment,0,0,0,0
586219,treatment,0,0,0,0
746740,treatment,1,1,0,0
116662,treatment,1,1,0,0
673893,control,0,0,0,0
710911,treatment,1,1,0,0
539344,treatment,1,1,0,0
776208,treatment,1,1,0,0
456721,treatment,1,1,0,0
804812,control,1,1,1,0
731500,treatment,1,0,0,0
106042,treatment,1,0,0,0
224255,control,0,0,0,0
329570,control,0,0,0,0
560080,control,1,1,0,1
303001,control,0,0,0,0
350113,control,0,0,0,0
467581,control,0,0,0,0
683611,treatment,0,0,0,0
179297,treatment,1,1,0,0
769754,treatment,1,0,0,0
549756,treatment,0,0,0,0
900315,control,0,0,0,0
380085,control,0,0,0,0
287753,treatment,1,1,0,0
328269,control,1,1,0,0
201428,treatment,1,1,0,0
596402,treatment,1,1,1,0
164048,treatment,1,1,1,0
811631,treatment,0,0,0,0
501936,control,1,1,0,0
174225,control,1,0,0,0
925982,treatment,1,1,0,0
335674,control,0,0,0,0
696970,treatment,1,1,0,0
593330,control,1,1,1,1
107914,treatment,1,1,0,0
162953,treatment,1,1,0,0
315837,treatment,1,0,0,0
165129,control,1,1,0,0
901823,control,1,1,0,0
607828,treatment,1,1,1,0
714294,control,0,0,0,0
218051,treatment,0,0,0,0
864425,treatment,1,1,0,0
201690,treatment,0,0,0,0
391429,treatment,0,0,0,0
194837,control,0,0,0,0
749884,treatment,0,0,0,0
660394,treatment,1,1,0,0
222865,control,1,1,0,0
326725,treatment,0,0,0,0
288660,control,0,0,0,0
602431,control,1,1,0,0
221946,control,1,0,0,0
428549,treatment,0,0,0,0
216147,control,0,0,0,0
303392,treatment,1,1,0,1
197768,treatment,1,1,0,0
710317,control,0,0,0,0
107042,control,1,0,0,0
729021,treatment,0,0,0,0
354622,control,1,1,0,0
620832,treatment,1,0,0,0
166221,control,0,0,0,0
858691,control,1,0,0,0
998733,treatment,0,0,0,0
151126,control,1,1,0,0
156746,control,1,1,1,0
748179,control,1,1,0,0
175112,control,1,1,0,0
972490,control,0,0,0,0
584238,treatment,0,0,0,0
334840,treatment,0,0,0,0
590283,control,1,1,0,0
727707,treatment,1,1,0,0
524556,treatment,0,0,0,0
779153,control,0,0,0,0
815830,control,1,0,0,0
116950,treatment,1,1,0,0
652781,treatment,1,0,0,0
746871,treatment,1,1,0,1
568409,treatment,1,1,1,0
440074,control,0,0,0,0
877345,treatment,1,1,0,1
160914,treatment,1,1,0,0
753947,treatment,1,1,1,0
528449,control,0,0,0,0
349904,control,0,0,0,0
262111,control,1,0,0,0
628636,treatment,1,0,0,0
890358,control,1,1,0,0
255015,control,0,0,0,0
717540,control,1,1,0,1
832601,control,0,0,0,0
475260,treatment,1,1,1,0
431690,treatment,1,1,1,1
872925,treatment,1,1,1,0
101400,control,0,0,0,0
467155,treatment,1,0,0,0
978112,control,1,1,0,0
982195,control,0,0,0,0
755311,control,1,1,0,1
352090,control,1,1,0,0
106255,control,0,0,0,0
752471,treatment,1,0,0,0
399300,treatment,1,1,0,0
666203,treatment,1,1,1,0
518665,control,0,0,0,0
716808,control,1,1,0,0
882837,control,0,0,0,0
788125,treatment,0,0,0,0
565879,treatment,0,0,0,0
422866,treatment,1,0,0,0
658876,control,1,0,0,0
124290,treatment,1,0,0,0
809256,control,1,1,0,0
489205,treatment,0,0,0,0
655987,treatment,1,1,1,0
214115,treatment,1,1,0,0
357194,treatment,1,1,0,1
117763,control,0,0,0,0
818283,treatment,1,1,0,0
944054,treatment,0,0,0,0
189958,control,0,0,0,0
759707,control,0,0,0,0
649895,control,1,1,0,0
653545,control,0,0,0,0
314335,control,1,0,0,0
777014,treatment,0,0,0,0
837884,control,1,1,0,0
385047,control,0,0,0,0
504063,treatment,1,1,1,1
319575,treatment,1,0,0,0
540461,treatment,0,0,0,0
755951,control,0,0,0,0
